,name,mfcc_mean,mfcc_var,zero_crossings_mean,zero_crossings_var,chroma_mean,chroma_var,tempo,rolloff_mean,rolloff_var,centroids_mean,centroids_var,bandwidth_mean,bandwidth_var,contrast_mean,contrast_var,harm_mean,harm_var,perc_mean,perc_var,label
0,전미도 - 사랑하게 될 줄 알았어 (슬기로운 의사생활 OST PART.11) _ 가사 [CEd2FZkB3FU].wav,-2.9443023,2414.5425,0.125869992441421,0.1100267374442176,0.33691204,0.088394344,135.99917763157896,4525.805966403831,3781650.128953137,2294.0889141553225,1354252.9882313677,2226.570917522677,333049.2963171496,22.11683163786258,39.83007387279486,-1.0611699e-05,0.011252243,-1.0624529e-05,0.0033689176,ballad
0,주호 - 내가 아니라도 [가사] [lAq9l8o6UXU].wav,-14.887247,6450.0137,0.0791065759637188,0.0728487256030151,0.19702823,0.08469219,143.5546875,4480.606239720395,10900463.360713469,2113.6041021891733,2782700.228166998,2009.6679075064671,1647004.215422494,19.623913040975765,34.08805094611197,-5.616886e-06,0.007028609,-1.0402469e-05,0.0011522712,ballad
0,다비치 (Davichi) - 팡파레 _ Kpop _OST _Lyrics _ 가사 _ 한글 [Ky0R8f4v0uk].wav,3.331802,932.36316,0.1069402872260015,0.0955040621940218,0.35988578,0.08936592,99.38401442307692,5636.224251856376,2692461.963211614,2518.914272223361,713805.4379968365,2648.832855357321,217536.00692898085,20.437999044548928,37.17881798000021,7.524641e-06,0.03904185,-0.0001350925,0.00907679,ballad
0,Kassy (케이시) – 늦은 밤 헤어지긴 너무 아쉬워 (Don’t Wanna Leave Tonight)[Color_Coded_Han_Rom_Eng Lyrics] [plwR8ATrcIo].wav,0.56002456,1842.1116,0.0821436130007558,0.0753960398439379,0.3258519,0.10185051,99.38401442307692,4408.615008374855,5283725.672860363,2089.804330398703,1246561.210367266,2367.980362159599,431653.7918461282,21.79132366501941,38.89347191326197,-1.9363035e-06,0.05921032,-3.681962e-05,0.013295535,ballad
0,V (BTS 방탄소년단) - Christmas Tree (그 해 우리는 Our Beloved Summer OST Pt.5) Easy Lyrics [orceviTfEfg].wav,0.028190343,4574.667,0.0352789115646258,0.0340343099634411,0.30633825,0.10047059,143.5546875,2007.521194127322,4530089.905277682,1088.304824716367,1172587.3894674634,1531.6209950258544,537185.2459654699,22.460384153662545,31.004184996117857,2.538461e-05,0.035073128,-9.992714e-05,0.0018924054,ballad
0,10CM (십센치) - Drawer (서랍) Our Beloved Summer OST Part 1 (그 해 우리는 OST) Lyrics_가사 [Han_Rom_Eng] [1EqlpIspz5I].wav,-1.6792853,4920.904,0.0486228269085411,0.0462586476119632,0.30402884,0.094061345,112.34714673913044,2292.844468816515,4022603.654015547,1167.707806199125,738617.6378284075,1568.577380641126,634685.3468833454,22.43655581032138,27.79187139747694,1.5464837e-05,0.019024013,5.7077847e-05,0.0027325503,ballad
0,V.O.S(Voice Of Soul)- 미친 것처럼(Like Crazy) _ Kpop _OST _Lyrics _ 가사 _ 한글 [fmO6PfL6gkc].wav,-6.875359,5135.503,0.0566500377928949,0.0534408110109585,0.27862978,0.09244795,123.046875,2967.4153897784445,5747595.30716708,1395.660387015809,1074718.6659879913,1779.972929335517,737915.8396698225,21.833857565797672,35.44734503972924,9.587473e-07,0.007810788,-1.7389191e-05,0.00058187335,ballad
0,정승환 - 안녕이란 말 _ 가사 [q2gxCvaDLUg].wav,-6.038701,4295.332,0.0494210128495842,0.0469785763385055,0.24938959,0.09084093,184.5703125,2226.8448679070725,3922903.2269910974,1259.472659601504,832665.9234878588,1744.847837753544,509005.6319398281,21.7012291671759,28.113958197638787,1.1376423e-07,0.030248022,1.3413538e-05,0.0015459851,ballad
0,송하예 - 함부로 다정하게 _ 가사 [5zacWlvSXwU].wav,-11.3336,4765.3438,0.0937490551776266,0.0849601698309289,0.23119698,0.09074431,135.99917763157896,3692.669337600377,6477438.685267055,1974.9048519840387,1874002.995432581,2114.8936785509354,624250.2844515559,21.91339360457677,34.61829049620172,-5.605525e-06,0.011805009,-1.8906392e-05,0.0018691306,ballad
0,임영웅 - 아버지 _ 가사 (Synced Lyrics) [dbaiMJOnaB4].wav,-6.923964,4618.8174,0.0550279667422524,0.051999889618466,0.25086775,0.08547564,143.5546875,2370.15233467976,2305833.666572026,1231.221295243323,370056.1428666351,1559.9406144584698,400487.6748200981,22.823984592007648,33.18104981088529,-1.5769111e-06,0.014339265,-1.158743e-06,0.00040032133,ballad
0,임영웅 최신곡 '인생찬가' ✨1시간 연속 듣기✨ 깨끗한 음질 💕임영웅💕 (가사⭕) [dNeRusc_C-0].wav,-7.3298,4813.6646,0.0538427815570672,0.0509437364312652,0.27627793,0.0883239,129.19921875,2228.394858534491,2984150.866150724,1166.3397084243477,665044.1782687319,1441.4997108675948,526919.6457154058,21.629252206175536,31.541577390802377,-7.668325e-06,0.012561433,-4.2205465e-05,0.0007201038,ballad
0,TAEYEON (태연) - 'By My Side' (내 곁에) [Our Blues OST Part 6] Lyrics [Color Coded_Han_Rom_Eng] [lixjivuynLw].wav,-6.0385885,4311.8677,0.044854119425548,0.0428422273961066,0.24799684,0.087646164,112.34714673913044,2845.482793754837,6175607.155893242,1317.319477658191,900071.5740945195,1858.8617328469672,747189.6256984869,23.919109215773727,26.354840545487203,3.5994315e-06,0.019653482,3.4967696e-05,0.0007298699,ballad
0,다비치 DAVICHI - 기억해 줘요 (우리들의 블루스 OST PART.5) _ 가사 [aNnWrNFW-ds].wav,-4.946818,3741.1147,0.0467089947089947,0.0445272645222697,0.28027064,0.09345139,123.046875,2974.548679977748,4826049.5360120665,1391.9490206029516,843671.1790205629,1920.2065075717412,641531.525766432,24.459296728968685,36.003003741491206,-3.7307736e-06,0.030953148,-3.423804e-05,0.0012480028,ballad
0,"JSDK (정상동기 (김정수, 정기석, 이동휘, 이상이)) - 'RESIGNATION' [체념] MSG 워너비 Top 8 [놀면 뭐하니] Lyrics_가사 [Han_Rom_Eng] [ipxeFt5F7hs].wav",-5.757485,5497.628,0.0510854119425548,0.0484756926292142,0.2979827,0.097206004,135.99917763157896,2385.8189066128098,3814185.279369629,1189.7323495811415,843010.5988083177,1603.99927292066,536719.9196941584,23.862384853894024,29.298171302699785,-1.0281368e-05,0.013720017,-3.0867068e-05,0.0002488352,ballad
0,SG워너비 - 해바라기 가사 _ SG WANNABE - Sunflower Lyrics [KGPfsbiK1AE].wav,-3.0110152,1530.9393,0.0921209372637944,0.0836346701814344,0.29517373,0.091021806,129.19921875,5030.977911698191,2442888.0359439724,2325.89081983655,710493.0257248644,2507.460505788802,169042.29718059112,20.439660273451462,34.491497989836645,1.7055704e-06,0.016371265,1.6064763e-07,0.0068427483,ballad
0,빅마마 - 눈 떠보니 이별이더라 _ 가사 [ve7Wh7imX9M].wav,-8.399556,5576.4297,0.0564913076341647,0.0533000397959469,0.21987157,0.08722955,129.19921875,2396.4271757993906,3907361.15661988,1191.9419008124553,520110.3118597299,1465.5654659236388,676505.5976119902,23.60933089140209,37.489608687458144,-2.0712762e-06,0.009286261,-4.1858537e-05,0.00023880776,ballad
0,멜로망스 - 초대 _ 가사 [CI0GU2MsoN4].wav,-3.4047709,1974.5322,0.0881874527588813,0.0804104259347814,0.27080745,0.09164015,95.703125,4406.181689755466,4019042.8370792223,2109.7265818899377,848458.7225877569,2358.4489093166144,382775.8435754255,22.001528546294136,40.28062764994458,-1.6717579e-05,0.048219044,-3.969063e-05,0.009644367,ballad
0,경서 - 나의 X에게 _ 가사 [iAfxyHOmHrM].wav,-0.6679683,1387.4418,0.1018503401360544,0.0914768483502244,0.23705626,0.09173669,95.703125,5308.884564568015,4832192.027559564,2410.932026935218,831963.1826074801,2588.7864341748136,340731.9853317434,23.45616328571314,41.96765450805579,3.5116867e-05,0.06665235,-2.6542848e-05,0.0087136505,ballad
0,임영웅 - 다시 만날 수 있을까 _ 가사 [PhzGnp6TaAM].wav,-2.2524538,3387.1753,0.0533121693121693,0.0504699819153999,0.3402826,0.09002807,129.19921875,2344.985820191564,2755497.3756679464,1232.7706465897893,738338.8158983289,1592.4035658224366,344150.0070359945,22.625379812673845,32.68331310112184,-1.2428588e-05,0.03452323,-8.748571e-05,0.0015964771,ballad
0,순순희 SoonSoonHee - 살기 위해서 [ 가사해석 _ Lyrics _ 한글번역 ] [7SQPDRvd0ao].wav,-5.1632476,3629.2764,0.1033741496598639,0.092687934841964,0.3124134,0.096165076,66.25600961538461,5433.275479059839,7007581.946617904,2544.732180181269,1977115.5419543711,2568.0128389615875,639184.7475029577,20.60864837763854,38.88013626138134,-1.0868711e-05,0.009423759,-3.5484263e-05,0.0024916674,ballad
0,BTS Jimin X Ha Sungwoon 'With You' Lyrics (지민 하성운 With You 가사) (우리들의 블루스 Our Blues OST Part.4) [_pHTDbhutlY].wav,-1.8834733,1987.3562,0.0809977324263038,0.0744370997681007,0.31117296,0.09414608,151.99908088235293,5202.493541233311,4329859.340360334,2315.703664280981,827114.7877235161,2710.085092379464,251570.10774407585,21.11676680790336,33.067777415048084,-5.106317e-07,0.028872866,-7.438818e-05,0.0036683346,ballad
0,노을 - 그대가 있기에 _ 가사 [wn8r9tlmo94].wav,-10.776838,6285.9565,0.0794845049130763,0.0731667183917995,0.2305483,0.0878095,135.99917763157896,3419.76265449642,7649172.33466751,1679.977039528888,1491510.813388209,1913.6647855218853,870857.6023076514,22.22740529496714,30.187847302088933,-4.523287e-06,0.0032986212,-2.792401e-05,0.00032205135,ballad
0,헤이즈 - 마지막 너의 인사 (우리들의 블루스 OST PART.02) _ 가사 [oHwGkIdU2nw].wav,-5.9414167,3519.1643,0.1073650793650793,0.0958378190980095,0.23973371,0.08852735,135.99917763157896,3603.978207236842,3394580.7889668667,1811.4055802413968,700089.9186430904,2047.4472805650769,366136.9006382382,25.17254218854144,59.31351790921564,-2.8601464e-06,0.015916878,4.5574193e-06,0.00062128395,ballad
0,송하예 - 니 소식2 _ 가사 [oPo67N4dJx0].wav,-4.3689528,3684.1985,0.0706273620559334,0.0656391377849535,0.2947454,0.09259347,135.99917763157896,3200.780645317337,4408116.544839032,1637.473180170162,1308125.8318708555,1929.4319318670584,421185.0138082052,21.862540224128885,31.25688390815045,-2.6083053e-06,0.01217661,7.2240555e-06,0.0012674695,ballad
0,임영웅 - 우리들의 블루스 _ 가사 [hubCFkd-6bg].wav,-14.523655,9387.1045,0.0465154950869236,0.044351803803742,0.2878307,0.09463512,123.046875,2172.87019428454,4248273.248779296,1183.8212247427632,941742.8073433316,1628.087828189951,534192.1321738701,20.856055311580477,26.072081031023533,-2.835897e-06,0.0024613084,-1.1966405e-05,8.897797e-05,ballad
0,"Loco (로꼬), Punch (펀치) - Say Yes (달의 연인 - 보보경심 려 OST Part 2)(Color Coded Lyrics Han_Rom_Eng_가사) [5UQzXbizT-s].wav",-3.5059109,1557.1301,0.1016492819349962,0.0913167054170958,0.2854346,0.09399904,95.703125,5054.277770807131,3143479.847041577,2396.3948846714525,502626.97382790514,2523.0373995372365,368493.7161329078,22.595528102396266,34.60161895381499,-1.6604601e-05,0.025296863,-9.067909e-05,0.0069181756,ballad
0,탑현 - 호랑수월가 _ 가사 [oF4X5OkAiq8].wav,-7.128054,4107.6763,0.0821103552532123,0.0753682448134036,0.22468401,0.0894178,103.359375,3064.59813546101,5022050.744786578,1556.8482544996948,1346688.7725150492,1677.745369691656,705751.0945560017,22.32428210716729,35.36874356079518,3.7316638e-06,0.016775837,2.9137476e-05,0.00081688096,ballad
0,김나영 - 너의 번호를 누르고 _ 가사 [oFHwfpPfgjc].wav,-4.800227,4510.8223,0.0672350718065003,0.0627145169256751,0.25125366,0.0876194,135.99917763157896,3625.869741528396,6312177.964446593,1718.2562461096527,1055177.1919815363,2111.839037449456,653347.152505004,22.009609481163118,34.364640569095194,-4.915919e-07,0.0056323423,-1.2762106e-05,0.0003546092,ballad
0,박혜원 - 친구라도 될 걸 그랬어 _ 가사 [O5WQrQ_ut-I].wav,-6.619219,5770.2383,0.0629055177626606,0.0589484135976722,0.24426538,0.08703259,123.046875,2502.951531661184,6671090.270860132,1304.5240880398949,1332422.105662897,1570.0485923047036,727871.4993751749,22.24150582074472,32.84017529749344,2.0798191e-07,0.012024535,-5.476425e-05,0.0006848773,ballad
0,구두 - 씨야(Seeya) [Mfdmh4-oXF0].wav,-16.848906,7330.469,0.069662887377173,0.0648099694994484,0.23913653,0.086090505,129.19921875,3211.888911480505,4155664.241479012,1596.898242916155,1019930.5812570206,1853.5801703135155,495284.0223283996,21.479800639936524,24.975568985575645,-5.00994e-06,0.0009647303,-8.50996e-06,4.01566e-05,ballad
0,"[#OST] 김세정 - 사랑인가 봐 (Love, Maybe) (Acoustic Ver.) [사내맞선 OST Bonus Track] _ 가사, Lyrics [HzqmuLFBvbo].wav",-8.974183,3783.897,0.0841330309901738,0.0770546640865802,0.2623113,0.092727244,112.34714673913044,5065.044372369631,8453254.44244189,2216.3774633930343,1810848.356772819,2488.2191653662435,764833.4940539388,23.244580530141636,26.000392974353748,-1.1634328e-05,0.0047789854,-3.0461571e-05,0.00055238366,ballad
0,윤민수 (바이브) - 그녀를 찾아주세요 _ 가사 [5Cb8CPtponc].wav,-7.0945325,5785.031,0.0417762660619803,0.0400310096558989,0.27222073,0.0905133,129.19921875,2838.4661695167374,7381880.402232778,1320.6149682435228,887727.7126374914,1947.757928007823,910444.9726775446,23.085603221760564,32.65257198895611,-2.9986172e-06,0.012483465,-8.1732705e-06,0.00021411605,ballad
0,멜로망스 - 사랑인가 봐 (사내맞선 OST 스페셜 트랙) _ 가사 [OngzGgJDip4].wav,-2.4216685,2780.4375,0.086713529856387,0.0791942935962324,0.30430222,0.090920694,86.1328125,3225.897160107876,4045471.179752778,1716.3378054643056,1030969.0686685035,1889.3977183886725,634903.1210942618,22.36183476253035,38.73467772562186,-7.21928e-06,0.029698828,3.6535384e-05,0.013470104,ballad
0,이예준 - 더 보고 싶고 미안하고 그래_가사 [2CcMlCdO0u4].wav,-12.00434,4686.7207,0.0800831443688586,0.0736698343568551,0.22756109,0.090073764,143.5546875,5100.844155893237,8840104.847853681,2191.025176233863,1536746.7074559615,2543.534071045235,793776.1798495252,22.15142833303232,32.642897310844255,-3.395939e-06,0.009223742,-1.61555e-05,0.00032264818,ballad
0,김현성_Heaven [가사] [DZdkwzR9WxQ].wav,-3.9228609,4526.468,0.0457551020408163,0.0436615726780508,0.27882499,0.097041234,123.046875,3129.956073583833,5822908.096004843,1454.5787840843277,849681.0699700663,2040.4449800536413,528437.0991348769,21.79584042333892,38.58724558391192,-2.844236e-05,0.016092371,-7.178845e-05,0.0010769753,ballad
0,MSG워너비(M.O.M) - 듣고 싶을까 _ 가사 [EUXrXLmgjCE].wav,-3.849038,1580.1848,0.0930113378684807,0.084360228896396,0.27282223,0.099433735,123.046875,5319.184502285701,4928569.168108383,2392.3639655685024,1288840.0912537328,2587.686236011048,474359.0576549842,20.34383681766345,37.072488225548994,-2.9568453e-05,0.071761996,-0.00013068148,0.017548969,ballad
0,벤 BEN - 벚꽃이 피면 우리 그만 헤어져 _ 가사 [8upiU8wNXX4].wav,-11.096965,4800.564,0.0648193499622071,0.060617801832684,0.24555454,0.08825376,123.046875,3826.201863480795,6240324.496203183,1813.976132646397,988096.3469539952,2256.8850005914264,605358.040670704,21.485400662535152,29.932380700380207,-1.0307588e-05,0.010389095,-1.6206443e-05,0.00043593033,ballad
0,유미_사랑은 언제나 목마르다 [가사] [LAqHl6RHo90].wav,-7.4716825,4748.051,0.0612985638699924,0.0575410499374688,0.27658865,0.089424424,198.76802884615384,3658.702876324255,5888060.070850081,1666.7642518473929,889775.0816882148,2106.750864019566,617323.2757045672,22.494150673389683,28.35809084599956,-6.488157e-06,0.0047625117,-2.270106e-05,0.00010619971,ballad
0,양다일 - 소주 한 잔 _ 가사 [iNDQftKLXG4].wav,-7.9919195,4048.9172,0.0682781557067271,0.063616249160015,0.26518887,0.097326554,151.99908088235293,4828.170804711687,6255979.834996226,2046.2074275572568,1353926.251743814,2536.822194393829,490476.4277957047,22.07375821810772,34.36361151706781,-2.6721414e-06,0.015232767,-3.647483e-05,0.0007796133,ballad
0,먼데이 키즈 (Monday Kiz) - 이젠 친구에서 연인이 되고 싶어 _ 가사(Lyrics) [I4dUvE8lxS8].wav,-5.381928,6020.968,0.0469659863945578,0.044760182516544,0.2809998,0.09635716,129.19921875,3121.6144573577785,6521742.478703592,1356.642655410524,1003013.4983067344,1830.3529900344008,899620.4725491089,22.485072915854506,37.58726972689315,-1.3586434e-05,0.008035197,-1.003029e-05,0.00032092887,ballad
0,너의 의미 - 아이유 (Feat. 김창완) 가사 [ePZuNIOrWSE].wav,0.0516688,3001.8577,0.0582887377173091,0.0548911607726319,0.25230175,0.09081129,80.74951171875,2501.126542696643,3772913.7337062513,1295.4068539915077,541310.8257277503,1718.176044796381,665374.1858126058,22.74986875723788,36.71837021259898,-9.346023e-06,0.04453918,-8.734647e-05,0.004355393,ballad
0,조현아 (어반자카파) - 늦은 후회 _ 가사 [ixMGHJlS2SQ].wav,-8.964778,5433.026,0.0661768707482993,0.0617974925262621,0.2017915,0.08714453,135.99917763157896,2783.691500731666,6157086.652861929,1440.2178054122894,1508123.096665762,1715.9835825085004,812871.1055431224,23.116170464053305,36.54595787217431,-1.3020726e-05,0.016013002,-2.1857179e-05,0.00049246935,ballad
0,한동근(Han Dong Geun) - 사랑인걸 (It's love)  _ Kpop _OST _Lyrics _ 가사 _ 한글 [u9LFF7Q-lh8].wav,-5.507043,6571.7075,0.0516235827664399,0.0489585884687964,0.29782563,0.09122776,129.19921875,2435.3852735584364,5009776.296841952,1210.7825833956813,898156.4179181696,1710.1378503258643,698519.8331749237,22.19650556335544,29.60224358879954,-9.9320705e-06,0.0057426365,-1.4517124e-05,0.00035535512,ballad
0,Park Bom Flower With Kim Min Seok of MeloMance Lyrics (Color Coded Lyrics) [RRGu2UbCtzI].wav,-15.911385,5133.878,0.096291761148904,0.0870196578837464,0.21855423,0.08823624,60.09265988372093,4270.515843441612,7655108.262810359,2112.5572162332805,1438094.3568329513,2178.264124200873,741340.2531258285,23.006709944395386,42.11394143885368,1.0749399e-06,0.007493064,-1.0396499e-05,0.000869083,ballad
0,"비비(BIBI) - 아주, 천천히  _ Kpop _OST _Lyrics _ 가사 _ 한글 [aMnqnpw4N0U].wav",-4.1281433,3547.59,0.0499637188208616,0.0474673456224515,0.2869562,0.08865564,135.99917763157896,2751.0666980093847,2990072.685714198,1287.981237885218,557825.4095054094,1619.2550821281616,667964.9124260107,22.346593848558737,28.85321587661908,-2.3694084e-09,0.023050016,7.087985e-06,0.00345949,ballad
0,이예준 - 내 생에 아름다운 _ 가사 [WRorawEiDbY].wav,-5.2145996,5305.667,0.0541179138321995,0.0511891652346501,0.2892555,0.094303556,89.10290948275862,2982.8152966573143,5777191.355906149,1441.48838613245,1006914.1566514828,1967.6142072055816,613180.3144664641,22.53590413453728,29.461268952383936,3.553727e-06,0.015273958,-4.012452e-05,0.00035115946,ballad
0,TWICE JIHYO (지효) 'Stardust love song' Lyrics (Twenty Five Twenty One OST (스물다섯 스물하나 OST) Part.6) [zSZEVYp6iM4].wav,-10.518066,5344.4565,0.0508117913832199,0.048229953239648,0.23291327,0.08954166,129.19921875,3392.529485838332,6540956.724386616,1565.3141843658805,1037100.7371329904,2080.725102077975,659477.6502037273,23.356107611699567,28.69492404160169,1.6030177e-06,0.008126195,1.7644341e-05,0.00039952327,ballad
0,HAECHAN (해찬) NCT - Good Person (2022) [좋은 사람 (2022)] Friends OST Lyrics_가사 [Han_Rom_Eng] [Zmr4POVs0Yk].wav,-0.4072354,2543.3538,0.0650944822373393,0.060857190619592,0.35797486,0.09177609,80.74951171875,3567.403428399526,2636694.0793218487,1686.3387597347344,509251.9968841301,2172.3156997124806,211703.568750392,22.419169048914792,42.01556268193502,-1.6294429e-05,0.027732607,4.6590743e-05,0.0012712977,ballad
0,케이시 - 언제나 사랑해 _ 가사 [mHRqPS2pqD0].wav,-1.49689,1630.4136,0.1116900982615268,0.0992154202118573,0.30388874,0.087814674,143.5546875,5050.577793180389,3420360.217960452,2420.0907897518578,1111568.3366473534,2405.577999189969,370788.8632155255,21.55619248200916,38.72949393375004,-1.3746684e-05,0.04092912,-7.5258744e-05,0.007198344,ballad
0,최현준(Choi Hyun Joon)(V.O.S) - 그립고 그립고 그립다(Missing you)_ Kpop _OST _Lyrics _ 가사 _ 한글 [401GG-BzRU4].wav,-5.4783072,4962.839,0.0597052154195011,0.0561405026712121,0.27878857,0.09097317,135.99917763157896,2538.4679835647253,4742646.129950865,1354.0199796311456,1135683.1574965094,1846.580684594951,450694.52470970055,22.57548083186177,28.83784481817032,2.3796193e-07,0.008186593,-7.769107e-06,0.00037101866,ballad
0,정효빈 - 거울에게 _ 가사 [1eBRUPxx3G4].wav,-7.394673,7166.351,0.0557339380196523,0.0526276661724738,0.2677476,0.09249888,66.25600961538461,2393.5605264669603,8230693.054046561,1140.8406208283295,1346963.8849649208,1351.0331580198383,1230124.3174046006,21.779905394839044,38.21038758800835,1.2911558e-05,0.006960971,-4.5059587e-05,0.00028877397,ballad
0,윤미래 - Flower (사랑의 불시착 OST PART.02) _ 가사 [wbu2XWpN-Mw].wav,-7.97734,4922.178,0.039448223733938,0.0378920613781751,0.2168348,0.08727624,143.5546875,1369.0917212896672,928862.7021102284,798.4810829101299,140040.44262832284,1004.0728694338104,184016.84183241223,23.502103024536098,28.92484029125754,-5.6828794e-06,0.04056065,-2.0219275e-05,0.00052481075,ballad
0,폴김(Paul Kim) - 어제처럼(Like Yesterday) _ Kpop _OST _Lyrics _ 가사 _ 한글 [rOx4zafa_AE].wav,-5.4459615,4015.4548,0.0560967498110355,0.0529499044716736,0.28215274,0.09841363,129.19921875,3067.289785851635,5626792.316115927,1496.5636719933689,1248489.482659338,1979.733453213903,497825.0093481784,23.34249442432652,32.98808585088688,-1.6769161e-05,0.019909473,-0.00012357986,0.0014069225,ballad
0,"적재 - 손을 잡는다거나, 같이 걷는다거나 _ 가사 [BqSyuph8wgk].wav",-7.3320837,3640.276,0.0745185185185185,0.0689655089163237,0.3200451,0.10920382,143.5546875,4139.774967347136,5096672.269831544,2000.1200085219616,1289382.420744569,2281.223546267547,475113.9932172212,21.083431744028573,41.84601237670593,-7.605412e-06,0.020225946,-1.795342e-05,0.005679185,ballad
0,로시(Rothy) - 겨울..그다음 봄_가사 [FTcKNhbMYBY].wav,-8.677089,5080.539,0.0627210884353741,0.0587871535008561,0.28160238,0.09740666,129.19921875,3507.728789243905,6816213.919935787,1728.5852743151954,1312780.8798314398,2252.6719725231305,596833.8507459239,20.289092930569858,27.397168607325217,-2.00132e-06,0.009672213,-9.93116e-06,0.0005664483,ballad
0,그대만이 (You) - 장덕철 (Jang Deok Cheol) _ 가사 (Lyrics) [H3LWwFwoKEU].wav,-6.5233097,5649.3047,0.0483975812547241,0.0460552553834165,0.30617434,0.09715422,129.19921875,2320.569301168247,3240128.9893703167,1249.6143525405062,665290.3702714992,1689.6246450431831,382845.95306954527,20.74369055196309,28.82705932683153,1.8296323e-06,0.0061170044,1.9229456e-05,0.00038021136,ballad
0,BTOB 'The Song' Lyrics (비투비 노래 가사) (Color Coded Lyrics) [pOqvm9y_Xvw].wav,-5.4061375,1847.9254,0.0984202569916855,0.0887337100053761,0.29929626,0.09116939,123.046875,3975.084296542425,4319392.725829978,1995.790035378146,1240372.2081629897,2025.086486184981,417761.09185973206,21.888250747779637,36.9536979270898,1.2755188e-06,0.035303257,-2.138514e-05,0.006248615,ballad
0,송하예 - 겨울비 _ 가사 [y2YrCNI23m0].wav,-6.295664,4265.7603,0.071479969765684,0.0663705836879809,0.2663034,0.09228795,135.99917763157896,2752.658355051519,5155111.793841681,1462.129757215646,1613891.6397160874,1739.5502119229086,600513.6423194837,23.35652799704671,31.58320463154011,-4.802768e-06,0.018833166,-5.764889e-06,0.0009342034,ballad
0,성시경 - 거리에서 _ 가사 [GuxMQ0Nom7w].wav,-16.983252,8542.043,0.0539455782312925,0.0510354528205839,0.21479338,0.08583796,129.19921875,2801.116395365712,3613812.715405696,1414.0752646551446,693140.3535463096,1768.4696534186855,541532.0570228671,22.298190995450778,23.971617829234383,-1.5643807e-06,0.0007746707,-6.4208893e-06,4.0104136e-05,ballad
0,TAEYEON (태연) - ‘SOME NIGHTS' (그런 밤) Lyrics [Color Coded_Han_Rom_Eng] [kJBHh8cSqJY].wav,-3.870983,2598.8105,0.0612033257747543,0.0574574786888636,0.25586623,0.08821813,184.5703125,3908.051368548036,6300319.316195607,1726.1099726177415,894178.7397589816,2110.367254784609,915881.8343200284,22.06382749532577,26.252890999924396,-6.1483497e-06,0.035272352,-2.0815462e-05,0.013046466,ballad
0,TAEYEON (태연) - ‘SET MYSELF ON FIRE' Lyrics [Color Coded_Han_Rom_Eng] [ZdA7bkFBQP8].wav,-9.709374,2387.6355,0.0938639455782312,0.0850535052987181,0.22050834,0.08719688,135.99917763157896,5442.108758979538,8535166.676259195,2467.0219367278733,1609388.7352877618,2502.3009678602016,1005514.2015540208,22.289694350443185,36.89330987798574,9.928643e-07,0.033114992,-1.1200424e-05,0.0029593592,ballad
0,"휘인 - 너, 너 (N번째 연애 X 휘인) _ 가사 [WgmBdHnteGE].wav",-10.630776,6082.841,0.0843688586545729,0.0772507543438976,0.24701126,0.09241584,66.25600961538461,4124.075062282314,11945869.80670462,2034.8308204376035,2419804.930981356,2144.932423645685,1256190.7741051223,21.524479528144838,33.08252746268513,-7.0201727e-06,0.0068828776,-2.6780888e-05,0.00041572642,ballad
0,BTS Jungkook 'Stay Alive' Lyrics (Prod. SUGA of BTS) (CHAKHO OST) [8rLLm7Kjt-A].wav,-1.637793,3299.2502,0.0480982615268329,0.0457848187649293,0.3177508,0.08793636,129.19921875,2968.807048029944,5478116.855272817,1401.843203629118,825271.1303046637,1933.8095397045815,659740.4449016966,21.56033716795008,28.333383358339216,-1.4017146e-06,0.018676817,1.16389765e-05,0.0021660093,ballad
0,노을 - 잊을 수 있을까 _ 가사 [rGKKCMxxDmU].wav,-12.798117,8727.098,0.0804187452758881,0.0739515706841399,0.24969116,0.09299467,258.3984375,2657.167265806405,8462394.734748583,1395.650203439434,1970449.7115143104,1660.0120913704332,1061493.8528776118,21.027370588587143,31.810714526093303,-9.361598e-06,0.0034857658,-3.6186906e-05,0.00015091055,ballad
0,빅마마(Big Mama) - 아무렇지 않은 척_가사 [FqFahMjBL8o].wav,-9.283196,4978.2446,0.0695147392290249,0.0646824402589456,0.2529648,0.0881716,135.99917763157896,3053.773200917908,2519241.933093596,1584.8819545476283,538555.0143036988,1925.505916518844,336111.99727395794,22.630582626678155,35.495511015096504,6.5184945e-06,0.0043583685,1.6331027e-05,0.00024258104,ballad
0,"바이브 (VIBE), 소향 (Sohyang) - 사랑하는 척 _Kpop _OST _Lyrics _ 가사 [hoIvX2nshxQ].wav",-10.539496,7772.785,0.0633136810279667,0.0593050588226555,0.26153088,0.10059691,57.421875,2629.950763714203,6812081.669076917,1444.6919872059336,1179349.1227151193,1871.8271794168215,614047.7018957391,20.12553876518327,32.06344782949132,-8.66588e-06,0.006988399,-2.4675734e-05,0.00027973656,ballad
0,황인욱 - 강변북로 _ 가사 [v65QJkW1wM4].wav,-6.326907,3508.062,0.067739984882842,0.0631512793309143,0.24336308,0.0924912,129.19921875,3935.042872000774,5131154.41336823,1816.6106237365343,916527.1273252456,2264.1020691440517,426635.88523417286,22.25252864249016,41.33935758898179,-4.118833e-06,0.022299288,-1.5913003e-05,0.0019259399,ballad
