,title,link
0,BTS J-HOPE - Outro : Ego (Color Coded Lyrics Eng/Rom/Han/가사),https://youtube.com/watch?v=-1CvYPEwqbg
0,한요한 - 반복ㅣLyrics/가사,https://youtube.com/watch?v=xXFCIHGiCRM
0,"벤,CSP-보통의 연애(가사)",https://youtube.com/watch?v=FNJ5Y1I8cqM
0,"창모 (CHANGMO), ASH ISLAND, 정기고 - PAY DAY (Prod. By GRAY)ㅣLyrics/가사",https://youtube.com/watch?v=-zXbGWGaRrg
0,"HASH SWAN (해쉬스완) - ""TEENAGE IN CLOSET"" ft. JAMIE (박지민)(Color Coded Lyrics Han/Rom/Eng/가사)(vostfr cc)",https://youtube.com/watch?v=2cfHs8qIU4Q
0,Yuju (유주) & Loco (로꼬) - Spring is gone by the chance (우연히 봄) [Han/Rom/Eng lyrics],https://youtube.com/watch?v=9BJTZmmK62Y
0,⚜발레리노  - 리쌍 -  (가사有),https://youtube.com/watch?v=ti4nctcAnAg
0,오반(OVAN) - 어떻게 지내 / 가사,https://youtube.com/watch?v=jBAdBd_hd-8
0,NCT 127 (엔시티 127) 'Kick It (영웅;英雄)' (Color Coded Lyrics Eng/Rom/Han/가사),https://youtube.com/watch?v=MjTLxf1SN1c
0,"WINNER ""Hold (뜸)"" (Color Coded Lyrics Eng/Rom/Han/가사)",https://youtube.com/watch?v=-3niWXEljSQ
0,NCT 127 (엔시티 127) - 'SIT DOWN!' Lyrics [Color Coded_Han_Rom_Eng],https://youtube.com/watch?v=CzRPThEv-uc
0,NCT 127 (엔시티 127) - 'MAD DOG' (뿔) Lyrics [Color Coded_Han_Rom_Eng],https://youtube.com/watch?v=B5EHIss7Tr0
0,BewhY (비와이) - 새로이 (prod. Viann) [이태원 클라쓰 웹툰 OST]ㅣLyrics/가사,https://youtube.com/watch?v=OK6nFkJn850
0,박경 - 새로고침 (Feat. 강민경 Of 다비치) [Lyrics],https://youtube.com/watch?v=yC_ky-58-zQ
0,"수퍼비 (SUPERBEE) - Selfmade Orange 2 (Feat. CHANGMO, Paul Blanco) [Rap Legend 2]ㅣLyrics/가사",https://youtube.com/watch?v=WVGgHJwhsUQ
0,DPR LIVE - Martini Blue Lyrics [Han | Rom | Eng],https://youtube.com/watch?v=bUT63bgaBEo
0,"JOKE! (Feat. C JAMM, 사이먼 도미닉) lyrics || (CODE KUNST (코드 쿤스트)",https://youtube.com/watch?v=AYtD-hW_WC8
0,DPR LIVE - Jasmine (prod. CODE KUNST)(Han | Rom | Eng Lyrics),https://youtube.com/watch?v=pVFPi4Frj0Q
0,DPR LIVE - LEGACY (Color Coded Lyrics Han/Rom/Eng/가사) (vostfr cc),https://youtube.com/watch?v=TxB-M-vLCeg
0,머쉬베놈 (MUSHVENOM) - 왔다ㅣLyrics/가사,https://youtube.com/watch?v=kkGOzZHUPko
0,애쉬 아일랜드 (ASH ISLAND) - 악몽 [More ASH]ㅣLyrics/가사,https://youtube.com/watch?v=zeez_GJW5Mo
0,DPR LIVE (디피알 라이브) - NEON (Lyrics/Eng/Rom/Han/가사) + fx,https://youtube.com/watch?v=wg5BZXZwxbA
0,BTS (방탄소년단) - Boy With Luv (작은 것들을 위한 시) feat. Halsey (Color Coded Lyrics Eng/Rom/Han/가사),https://youtube.com/watch?v=OEnvXsyGZmU
0,"MC몽, 김재환 - 봄 같던 그녀가 춥대 (Feat. 페노메코) [결핍]ㅣLyrics/가사",https://youtube.com/watch?v=rutQEyW7sa8
0,"코드 쿤스트 (CODE KUNST) - 꽃 (flower) (Feat. 박재범, 우원재, 기리보이) 가사ㅣLyricㅣsmay",https://youtube.com/watch?v=WdpdoaK69fk
0,한요한 - 400km (Feat. Kid Milli) [원기옥]ㅣLyrics/가사,https://youtube.com/watch?v=zlU8zIIr12A
0,CODE KUNST - O ft. LEE HI(이하이)(Color Coded Lyrics Han/Rom/Eng/가사),https://youtube.com/watch?v=Y06K59uHnvE
0,"펭수, 타이거JK, 비지, 비비 - 펭수로 하겠습니다 / 가사 (Lyrics)",https://youtube.com/watch?v=_DEpLMJJ9Ck
0,릴러말즈 (Leellamarz) - GONE (Feat. Paloalto) (Prod. TOIL) [GONE]ㅣLyrics/가사,https://youtube.com/watch?v=UvOISFON4M4
0,"Code Kunst (코드 쿤스트) - Set Me Free (Feat. Loopy (루피), Jvcki Wai)(Color Coded Lyrics Han/Rom/Eng/가사)",https://youtube.com/watch?v=L4UozkXde-E
0,Big Bang - Haru Haru (하루 하루) [Hangul/Romanization/English] Color & Picture Coded HD,https://youtube.com/watch?v=WtAuSC3lk14
0,"산이(San E), 레이나 (Orange Caramel)_ 한여름밤의 꿀 (A midsummer night's sweetness) [LYRICS] 가사 한국어",https://youtube.com/watch?v=uJhdE0B-u4s
0,BIGBANG - Lies(거짓말) Color Coded Lyrics [Han/Rom/Eng],https://youtube.com/watch?v=Hy0W7AqDC_c
0,NCT DREAM – 'QUIET DOWN' Lyrics [Color Coded_Han_Rom_Eng],https://youtube.com/watch?v=PulfDLJWJ2Y
0,RAIN GANG Lyrics (비 깡 가사),https://youtube.com/watch?v=bK8fVyP-98Q
0,"수퍼비, UNEDUCATED KID, 트웰브 (twlv), Yuzion - 트로트랩 [Dingo X Yng & Rich Records]ㅣLyrics/가사",https://youtube.com/watch?v=mxct3rijqZw
0,"NCT 127 (엔시티 127) ""Punch"" (Color Coded Lyrics Eng/Rom/Han/가사)",https://youtube.com/watch?v=YxS519YWC1A
0,창모 (CHANGMO) - COUNTIN MY GUAP [COUNTIN MY GUAP]ㅣLyrics/가사,https://youtube.com/watch?v=eyylCBgG5uw
0,Dingo X GRAY (그레이) - MOON BLUE Lyrics (Color Coded Lyrics Han/Rom/Eng/가사),https://youtube.com/watch?v=7Wwv_Vz4SuQ
