,title,link
0,카더가든 - 밤새 (취향저격 그녀 X 카더가든) / 가사,https://youtube.com/watch?v=afqVd6WUmzA
0,허각 - 듣고 싶던 말 / 가사,https://youtube.com/watch?v=6GFI2Bn8KQk
0,바이브(Vibe) - 가을 타나 봐 / 가사,https://youtube.com/watch?v=2n8yi181Kpc
0,순순희(SoonSoonHee) - 서면역에서 (seomyun) / 가사(Lyrics),https://youtube.com/watch?v=bwZMls5XLjU
0,태연 (TAEYEON) - Kiss Me [내일은 고백할게] Do You Like Brahms? OST Part 5 Lyrics/가사 [Han|Rom|Eng],https://youtube.com/watch?v=_qcvC2klM8U
0,DAY6 (Even of Day) 'Where the sea sleeps' Lyrics (데이식스 파도가 끝나는 곳까지 가사) (Color Coded Lyrics),https://youtube.com/watch?v=DpeUwWbHlnY
0,BTOB (비투비) - 그리워하다 (MISSING YOU) Lyrics (Color Coded/ENG/ROM/HAN),https://youtube.com/watch?v=8eGwmkQOUjg
0,성시경 - 거리에서 / 가사,https://youtube.com/watch?v=GuxMQ0Nom7w
0,"잠골버, 오늘의 분위기 - 그때는 이 거리가 아름다웠다",https://youtube.com/watch?v=Ta97oGfvcnk
0,이우  🐳  우리가 헤어져야 하는 이유    (가사),https://youtube.com/watch?v=5YOM9OV52mU
0,`신용재` SHIN YONG JAE (2F) - FEEL YOU OST FLOWER OF EVIL PT. 3 [LYRICS HAN/ROM/ENG],https://youtube.com/watch?v=O80su39vQ9g
0,IU (아이유) - Knee (무릎) Lyrics [Han+Rom+Eng],https://youtube.com/watch?v=i4z-xhuKNZo
0,임창정 - 내가 저지른 사랑 | 가사 (Synced Lyrics),https://youtube.com/watch?v=o0Ca2J0r4xI
0,백현(BAEKHYUN) - 나의 시간은 (청춘기록 OST Part 3) | 가사,https://youtube.com/watch?v=C1SXEuwnXLw
0,Punch (펀치) - Love Me [널 사랑했던 한 사람] Do You Like Brahms OST 4 [브람스를 좋아하세요 OST] Lyrics/가사 [Han|Rom|Eng],https://youtube.com/watch?v=061bOmV0Kgk
0,임창정 - 힘든 건 사랑이 아니다 / 가사,https://youtube.com/watch?v=HKtxkk3JvbQ
